Label,Combination,Dry,Normal,Oily,Sensitive,Name_Group_Num,Brand_Group_Num,Name,Brand,Price_Category,Rank_Num
Moisturizer,1,1,1,1,0,3,3,ExfoliKate Glow Moisturizer,KATE SOMERVILLE,2,5
Moisturizer,1,1,1,1,1,3,3,Jelly Pack,J.ONE,1,5
Moisturizer,1,1,1,1,0,3,3,RetAsphere™ 2-in-1 Retinol Night Cream,KATE SOMERVILLE,2,5
Moisturizer,1,1,1,0,1,3,3,High Potency Classics: Face Finishing & Firming Moisturizer,PERRICONE MD,2,5
Moisturizer,0,0,0,0,0,3,3,Lock-It Makeup Setting Mist,KAT VON D,1,5
Moisturizer,0,0,0,0,0,3,3,Capture Totale Intensive Night Restorative Crème,DIOR,4,5
Moisturizer,0,0,0,0,0,3,3,Vitamin C Ester Photo-Brightening Moisturizer SPF 30,PERRICONE MD,2,5
Moisturizer,1,1,1,0,1,3,3,Argan Infinity Cream Intensive Creamy Oil,JOSIE MARAN,1,5
Moisturizer,0,1,0,0,0,3,3,Repairative Moisturizer,TATA HARPER,3,4
Moisturizer,0,0,0,0,0,3,3,Ibuki Protective Moisturizer Broad Spectrum SPF 18,SHISEIDO,1,4
Moisturizer,1,1,1,1,1,3,3,Water Drop Hydrating Moisturizer,DR. JART+,1,5
Moisturizer,1,1,1,1,1,3,3,Moon Fruit Superfruit Night Treatment,HERBIVORE,2,4
Moisturizer,1,1,1,1,1,3,3,Visionnaire Advanced Multi-Correcting Cream,LANCÔME,2,5
Moisturizer,0,0,0,0,0,3,3,Benefiance NutriPerfect Night Cream,SHISEIDO,2,5
Moisturizer,1,1,1,1,1,3,3,Premier Cru Rich Cream,CAUDALIE,3,5
Moisturizer,1,0,1,1,1,3,3,Clean Break™ Oil-Free Moisturizer,JACK BLACK,1,5
Moisturizer,1,1,1,1,1,3,3,Hydra Zen Anti-Stress Gel Moisturizer,LANCÔME,1,5
Moisturizer,0,0,0,0,0,3,3,Even Better Skin Tone Correcting Moisturizer Broad Spectrum SPF 20,CLINIQUE,1,5
Moisturizer,0,0,0,0,0,3,3,"DayWear Advanced Multi-Protection Anti-Oxidant Creme, Normal/Combination",ESTÉE LAUDER,2,5
Moisturizer,1,1,1,1,1,3,3,5 in 1 Face Cream SPF 30,FIRST AID BEAUTY,1,4
Moisturizer,0,0,0,0,0,3,3,Mega Rich Intensive Anti-Aging Cellular Creme,PETER THOMAS ROTH,2,5
Moisturizer,0,0,0,0,0,3,3,Hydrating Face Cream Moisturizer,BOBBI BROWN,2,5
Moisturizer,0,0,0,0,0,3,3,Superdefense SPF 20 Age Defense Moisturizer Very Dry to Dry Combination,CLINIQUE,1,5
Moisturizer,1,1,1,1,1,3,3,Rose Hibiscus Coconut Water Hydrating Face Mist,HERBIVORE,1,5
Moisturizer,1,1,1,1,1,3,3,Retinoic Nutrient Face Oil,TATA HARPER,1,5
Moisturizer,0,0,0,0,0,3,3,Intensive Instant Moisturizer + Cream,SEPHORA COLLECTION,1,5
Moisturizer,1,1,0,0,0,3,3,Limited Edition Dramatically Different Moisturizing Lotion+™,CLINIQUE,1,1
Moisturizer,1,1,1,1,1,3,3,Hope In A Jar,PHILOSOPHY,1,4
Moisturizer,0,0,0,0,0,3,3,Facial Treatment Oil,SK-II,3,5
Moisturizer,1,1,1,1,1,3,3,Ultra Facial Cream SPF 30,KIEHL'S SINCE 1851,1,5
Moisturizer,1,1,1,1,1,3,3,Capture Youth Age-Delay Advanced Crème,DIOR,2,4
Moisturizer,0,0,0,0,0,3,3,Repairwear Laser Focus Night Line Smoothing Cream for Very Dry to Dry Combination Skin,CLINIQUE,2,5
Moisturizer,0,0,0,0,0,3,3,Maracuja Neck Treatment,TARTE,1,4
Moisturizer,1,1,1,1,0,3,3,DREAMDUO™ Overnight Transforming Treatment,GLAMGLOW,2,5
Moisturizer,1,1,1,1,1,3,3,POWER Recharging Night Pressed Serum,ALGENIST,2,5
Moisturizer,0,0,0,0,0,3,3,ABSOLUE PREMIUM ßx - Absolute Replenishing Lotion SPF 15 Sunscreen,LANCÔME,4,5
Moisturizer,0,1,1,0,0,3,3,Ultra Facial Deep Moisture Balm,KIEHL'S SINCE 1851,1,5
Moisturizer,0,0,0,0,0,3,3,Firming & Lifting Neck Cream,ALGENIST,2,4
Moisturizer,1,1,1,0,0,3,3,White Lucent All Day Brightener Broad Spectrum SPF 23 Moisturizer,SHISEIDO,2,5
Moisturizer,1,1,1,1,1,3,3,Featherweight Daily Moisturizing Cream,SATURDAY SKIN,1,5
Moisturizer,0,0,1,1,0,3,3,The Moisturizing Matte Lotion,LA MER,6,4
Moisturizer,1,0,0,1,1,3,3,Jasmine Green Tea Balancing Toner,HERBIVORE,1,5
Moisturizer,0,0,0,0,0,3,3,Super Restorative Night Age Spot Correcting Replenishing Cream,CLARINS,3,5
Moisturizer,1,1,1,1,1,3,3,Goat Milk Moisturizing Cream,KATE SOMERVILLE,2,5
Moisturizer,1,1,1,1,1,3,3,Face Hero,GO-TO,1,5
Cleanser,1,1,1,1,0,3,3,T.L.C. Sukari Babyfacial™,DRUNK ELEPHANT,2,5
Cleanser,1,1,1,1,0,3,3,T.L.C. Framboos™ Glycolic Night Serum,DRUNK ELEPHANT,2,5
Cleanser,0,0,0,0,0,4,4,Soy Face Cleanser,FRESH,1,5
Cleanser,1,1,1,1,1,4,4,Green Clean Makeup Meltaway Cleansing Balm with Echinacea GreenEnvy™,FARMACY,1,5
Cleanser,1,1,1,1,1,4,4,Purity Made Simple Cleanser,PHILOSOPHY,1,5
Cleanser,0,0,0,0,0,4,4,Tonique Confort Re-Hydrating Comforting Toner with Acacia Honey,LANCÔME,1,5
Cleanser,0,0,0,0,0,4,4,Rose Deep Hydration Facial Toner,FRESH,1,5
Cleanser,1,1,1,1,1,4,4,The Rice Polish Foaming Enzyme Powder,TATCHA,2,5
Cleanser,1,1,1,1,1,4,4,Take The Day Off Cleansing Balm,CLINIQUE,1,5
Cleanser,0,0,0,0,0,4,4,Calendula Herbal Extract Alcohol Free Toner,KIEHL'S SINCE 1851,1,5
Cleanser,0,0,0,0,0,4,4,Bi-Facil Double-Action Eye Makeup Remover,LANCÔME,1,5
Cleanser,0,0,0,0,0,4,4,Cleansing & Exfoliating Wipes,SEPHORA COLLECTION,1,5
Cleanser,1,0,1,1,1,4,4,The Deep Cleanse,TATCHA,1,5
Cleanser,1,1,1,1,1,4,4,Face Cleanser,FIRST AID BEAUTY,1,5
Cleanser,1,1,1,1,1,4,4,Checks and Balances™ Frothy Face Wash,ORIGINS,1,5
Cleanser,0,0,0,0,0,4,4,Facial Cotton,SHISEIDO,1,5
Cleanser,1,1,1,1,0,4,4,ExfoliKate® Intensive Exfoliating Treatment,KATE SOMERVILLE,1,5
Cleanser,0,0,0,0,0,4,4,The Cleansing Foam,LA MER,2,5
Cleanser,1,1,1,1,1,4,4,MakeUp-BreakUp Cool Cleansing Oil,BOSCIA,1,5
Cleanser,1,0,1,1,1,4,4,Beste™ No. 9 Jelly Cleanser,DRUNK ELEPHANT,1,5
Cleanser,1,0,1,1,1,4,4,Purifying Cleansing Gel,BOSCIA,1,5
Cleanser,1,1,1,1,1,4,4,Balancing Force™ Oil Control Toner,OLEHENRIKSEN,1,5
Cleanser,1,1,1,1,1,4,4,Treatment Enzyme Peel,AMOREPACIFIC,2,5
Cleanser,0,0,0,0,0,4,4,"Take The Day Off Makeup Remover For Lids, Lashes & Lips",CLINIQUE,1,5
Cleanser,1,1,1,1,1,4,4,Facial Treatment Clear Lotion Toner,SK-II,2,5
Cleanser,0,0,0,0,0,4,4,Sugar Face Polish Exfoliator,FRESH,2,5
Cleanser,1,1,1,1,1,4,4,Cleanser,EVE LOM,2,5
Cleanser,0,0,0,0,0,4,4,ExfoliKate® Cleanser Daily Foaming Wash,KATE SOMERVILLE,1,5
Cleanser,0,0,0,0,0,4,4,Superfood Antioxidant Cleanser,YOUTH TO THE PEOPLE,1,5
Cleanser,1,1,1,1,1,4,4,The Clean Truth™ Foaming Cleanser,OLEHENRIKSEN,1,5
Cleanser,1,0,1,1,1,4,4,Detoxifying Black Charcoal Cleanser,BOSCIA,1,5
Cleanser,1,1,1,1,1,4,4,Transforming Walnut Scrub,OLEHENRIKSEN,1,5
Cleanser,0,0,0,0,0,4,4,Waterproof Eye Makeup Remover,SEPHORA COLLECTION,1,5
Cleanser,1,1,1,1,1,4,4,Calendula Deep Clean Foaming Face Wash,KIEHL'S SINCE 1851,1,5
Cleanser,1,1,1,1,1,4,4,Facial Treatment Cleanser,SK-II,2,5
Cleanser,1,1,1,1,0,4,4,microdermabrasion age defying exfoliator,DR. BRANDT SKINCARE,2,5
Cleanser,1,1,1,1,1,4,4,Liquid Facial Soap,CLINIQUE,1,5
Cleanser,1,1,1,1,0,4,4,Regenerating Cleanser,TATA HARPER,1,5
Cleanser,1,1,1,1,0,4,4,Squalane + Glycolic Renewal Facial,BIOSSANCE,2,5
Cleanser,1,1,1,1,1,4,4,Instant Foaming Cleanser,CAUDALIE,1,5
Cleanser,1,1,1,1,1,4,4,Greek Yoghurt Foaming Cream Cleanser,KORRES,1,5
Cleanser,0,0,0,0,0,4,4,Knockout Tingling Treatment,TARTE,1,5
Cleanser,1,1,1,1,1,4,4,Moisturizing Toner,CAUDALIE,1,5
Cleanser,1,1,1,1,1,4,4,Ultra Facial Cleanser,KIEHL'S SINCE 1851,1,5
Cleanser,0,0,0,0,0,4,4,Clarifying Lotion 2,CLINIQUE,1,5
Cleanser,1,1,1,1,1,4,4,Ultra Facial Toner,KIEHL'S SINCE 1851,1,5
Cleanser,1,1,1,1,0,4,4,Benefiance Extra Creamy Cleansing Foam,SHISEIDO,1,5
Cleanser,1,1,1,1,0,4,4,Baby Pekee Bar™ + Juju Bar Travel Duo,DRUNK ELEPHANT,1,5
Cleanser,0,0,0,0,0,4,4,Cleansing & Exfoliating Wipes - Coconut Water,SEPHORA COLLECTION,1,5
Cleanser,0,0,0,0,0,4,4,White Lucent Brightening Cleansing Foam,SHISEIDO,1,5
Cleanser,1,1,1,1,0,4,4,YOUTHMUD™ Tinglexfoliate Treatment,GLAMGLOW,2,5
Cleanser,1,1,1,1,0,4,4,Ceramic Slip Cleanser,SUNDAY RILEY,1,5
Cleanser,0,0,0,0,0,4,4,Anti-Aging Cleansing Gel,PETER THOMAS ROTH,1,5
Cleanser,1,0,1,1,1,4,4,Vinopure Natural Salicylic Acid Pore Minimizing Toner,CAUDALIE,1,4
Cleanser,1,1,1,1,1,4,4,Clarifying Cleanser,MURAD,1,5
Cleanser,0,0,0,0,0,4,4,The Original MakeUp Eraser® Makeup Remover Cloth,MAKEUP ERASER,1,5
Cleanser,1,1,1,1,1,4,4,Clear Complexion Cleanser,BOSCIA,1,5
Cleanser,1,1,1,1,1,4,4,The Tonic,LA MER,2,5
Cleanser,0,0,0,0,0,4,4,Sens’Eyes - Waterproof Sensitive Eye Cleanser,MAKE UP FOR EVER,1,5
Cleanser,1,0,1,1,0,4,4,EradiKate® Daily Cleanser Acne Treatment,KATE SOMERVILLE,1,5
Cleanser,1,1,1,1,1,4,4,Exfoliating Peel Gel,BOSCIA,1,5
Cleanser,1,1,1,1,1,4,4,Bye Bye Makeup™ 3-in-1 Makeup Melting Cleansing Balm,IT COSMETICS,1,5
Cleanser,1,1,1,1,1,4,4,The Microdelivery Exfoliating Facial Wash,PHILOSOPHY,1,5
Cleanser,1,0,1,1,0,4,4,Treatment Cleansing Foam,AMOREPACIFIC,1,5
Cleanser,1,1,1,1,1,4,4,Clean Bee Ultra Gentle Facial Cleanser,FARMACY,1,5
Cleanser,1,1,1,1,0,4,4,Acne Solutions Cleansing Foam,CLINIQUE,1,5
Cleanser,1,1,1,1,1,4,4,Pekee Bar™,DRUNK ELEPHANT,1,5
Cleanser,0,0,0,0,0,4,4,Nutritious Radiant Vitality Energy Lotion,ESTÉE LAUDER,2,1
Cleanser,1,1,1,1,1,4,4,Ready Steady Glow Daily AHA Tonic,REN CLEAN SKINCARE,1,5
Cleanser,1,0,1,0,0,4,4,The Method: Polish,LANCER,2,5
Cleanser,0,0,0,0,0,4,4,AHA/BHA Exfoliating Cleanser,MURAD,1,5
Cleanser,1,1,1,1,1,4,4,Multi Cleanser,LANEIGE,1,5
Cleanser,1,0,1,0,0,4,4,Gentle Foaming Cleanser with Cottonseed,CLARINS,1,5
Cleanser,0,0,0,0,0,4,4,Ibuki Gentle Cleanser,SHISEIDO,1,5
Cleanser,1,1,1,0,1,4,4,Ceramidin™ Liquid,DR. JART+,1,5
Cleanser,1,0,0,1,0,4,4,Exfoliating Scrub,CLINIQUE,1,5
Cleanser,1,1,1,1,1,4,4,Micellar Cleansing Water,CAUDALIE,1,4
Cleanser,1,1,1,1,0,4,4,JuJu Bar,DRUNK ELEPHANT,1,5
Cleanser,1,1,1,1,1,4,4,GinZing™ Refreshing Scrub Cleanser,ORIGINS,1,5
Cleanser,1,0,0,1,0,4,4,Pore-Balance™ Facial Sauna Scrub,OLEHENRIKSEN,1,5
Cleanser,1,1,1,1,1,4,4,Blackhead Solutions Self-heating Blackhead Extractor,CLINIQUE,1,4
Cleanser,1,1,1,1,1,4,4,Blueberry Bounce Gentle Cleanser,GLOW RECIPE,1,5
Cleanser,1,1,1,0,1,4,4,Toning Lotion with Camomile,CLARINS,1,5
Cleanser,0,0,0,0,0,4,4,Flawless Skin Face Polish,LAURA MERCIER,1,5
Cleanser,1,1,1,1,1,4,4,Green Tea Real Fresh Foam Cleanser,NEOGEN DERMALOGY,1,5
Cleanser,1,1,1,1,0,4,4,FLASHMUD™ Brightening Treatment,GLAMGLOW,2,5
Cleanser,1,1,1,1,1,4,4,Time Release Acne Cleanser,MURAD,1,5
Cleanser,1,1,1,1,1,4,4,CoQ-10 Toner,INDIE LEE,1,5
Cleanser,0,0,0,0,0,4,4,Pure Clean Daily Facial Cleanser,JACK BLACK,1,5
Cleanser,1,1,1,1,0,4,4,Acne Solutions Clarifying Lotion,CLINIQUE,1,5
Cleanser,1,0,1,1,1,4,4,Rare Earth Deep Pore Daily Cleanser,KIEHL'S SINCE 1851,1,5
Cleanser,0,0,0,0,0,4,4,Rose Deep Hydration Toner Mini,FRESH,1,1
Cleanser,0,0,0,0,0,4,4,Clarifying Lotion 3,CLINIQUE,1,5
Cleanser,1,1,1,1,1,4,4,Confidence in a Cleanser™ Skin-Transforming Hydrating Cleansing Serum,IT COSMETICS,1,5
Cleanser,0,0,0,0,0,4,4,Rinse-Off Foaming Cleanser,CLINIQUE,1,5
Cleanser,0,0,0,0,0,4,4,Witch Hazel Herbal Extract Toner,BELIF,1,5
Cleanser,1,1,1,1,1,4,4,Purifying Cleanser,TATA HARPER,2,5
Cleanser,1,1,1,1,1,4,4,Midnight Recovery Botanical Cleansing Oil,KIEHL'S SINCE 1851,1,5
Cleanser,1,1,1,1,0,4,4,Epidermal Re-Texturizing Micro-Dermabrasion,KIEHL'S SINCE 1851,1,5
Cleanser,1,1,1,1,1,4,4,Alpha Beta® Pore Perfecting Cleansing Gel,DR. DENNIS GROSS SKINCARE,1,5
Cleanser,1,1,1,0,1,4,4,Essential Power Skin Toner for Normal to Dry Skin,LANEIGE,1,5
Cleanser,0,0,0,0,0,4,4,Crème Radiance Gentle Cleansing Creamy-Foam Cleanser,LANCÔME,1,5
Cleanser,1,1,1,1,1,5,5,Truth™ On the Glow Cleansing Cloths,OLEHENRIKSEN,1,5
Cleanser,1,1,1,1,0,5,5,One-Step Gentle Exfoliating Cleanser with Orange Extract,CLARINS,1,5
Cleanser,0,0,0,0,0,5,5,Cleansing Spa Water Makeup Remover,KOH GEN DO,1,5
Cleanser,0,0,0,0,0,5,5,Face Buff Energizing Scrub,JACK BLACK,1,5
Cleanser,1,1,1,1,1,5,5,Brightening Cleanser,INDIE LEE,1,5
Cleanser,0,0,0,0,0,5,5,The Cleansing Foam Mini,LA MER,1,5
Cleanser,0,0,0,0,0,5,5,Cleansing Wipes - Watermelon - Hydrating,SEPHORA COLLECTION,1,5
Cleanser,1,1,1,1,1,5,5,Deep Cleansing Exfoliator,CAUDALIE,1,5
Cleanser,1,1,1,1,1,5,5,Evercalm™ Gentle Cleansing Milk,REN CLEAN SKINCARE,1,5
Cleanser,1,0,1,1,0,5,5,SUPERCLEANSE™ Clearing Cream-to-Foam Cleanser,GLAMGLOW,1,4
Cleanser,0,0,0,0,0,5,5,Essential-C Cleanser,MURAD,1,5
Cleanser,1,1,1,1,1,5,5,Face the Truth™ Gel Cleanser,OLEHENRIKSEN,1,5
Cleanser,0,0,0,0,0,5,5,Cleansing Wipes - Rose - Moisturizing,SEPHORA COLLECTION,1,5
Cleanser,0,0,0,0,0,5,5,The Cleansing Gel,LA MER,2,5
Cleanser,0,0,0,0,0,5,5,Cleansing Spa Water Cloths,KOH GEN DO,1,5
Cleanser,1,0,0,1,0,5,5,Find Your Balance™ Oil Control Cleanser,OLEHENRIKSEN,1,5
Cleanser,1,1,1,1,0,5,5,Pep-Start 2-in-1 Exfoliating Cleanser,CLINIQUE,1,5
Cleanser,1,1,1,1,1,5,5,FAB Skin Lab Resurfacing Liquid 10% AHA,FIRST AID BEAUTY,2,5
Cleanser,1,1,1,1,1,5,5,Wild Rose Foaming Cream Cleanser,KORRES,1,5
Cleanser,0,0,0,0,0,5,5,Cleansing & Exfoliating Wipes - Green Tea,SEPHORA COLLECTION,1,5
Cleanser,1,1,1,1,0,5,5,White Lucent Luminizing Infuser,SHISEIDO,2,4
Cleanser,0,0,0,0,0,5,5,MOUSSE RADIANCE Clarifying Self-Foaming Cleanser,LANCÔME,1,5
Cleanser,1,1,1,1,1,5,5,Nourishing Oil Cleanser,TATA HARPER,2,5
Cleanser,0,0,0,0,0,5,5,Radiance Cleansing Foam,SEPHORA COLLECTION,1,5
Cleanser,0,0,0,0,0,5,5,Deep Dive™ Glycolic Facial Cleanser,JACK BLACK,1,5
Cleanser,0,0,0,0,0,5,5,Soothing Face Cleanser Oil,BOBBI BROWN,1,5
Cleanser,0,0,0,0,0,5,5,Exfoliating Wipes - Charcoal - Detoxifying,SEPHORA COLLECTION,1,5
Cleanser,0,0,0,0,0,5,5,Perfect Cleansing Oil,SHISEIDO,1,5
Cleanser,0,0,0,0,0,5,5,Deep Dive Cleansing Gel Rainforest of the Sea™,TARTE,1,5
Cleanser,0,0,0,0,0,5,5,7 Day Scrub Cream Rinse-Off Formula,CLINIQUE,1,5
Cleanser,0,0,0,0,0,5,5,Take The Day Off Micellar Cleansing Towelettes for Face & Eyes,CLINIQUE,1,4
Cleanser,0,0,0,0,0,5,5,Cleansing & Clarifying Duo,LANCÔME,1,5
Cleanser,1,1,1,1,1,5,5,Dermaclear™ Micro Water,DR. JART+,1,5
Cleanser,1,1,1,1,1,5,5,Skin Rescue Deep Cleanser With Red Clay,FIRST AID BEAUTY,1,5
Cleanser,1,1,1,1,1,5,5,The Future is Female Peppermint Blotting Linens,BOSCIA,1,4
Cleanser,1,1,1,1,1,5,5,Gentle Cleansing Milk,CAUDALIE,1,5
Cleanser,1,1,1,1,1,5,5,Make-Up Removing Cleansing Oil,CAUDALIE,1,5
Cleanser,0,0,0,0,0,5,5,Rinse-Off Eye Makeup Solvent,CLINIQUE,1,5
Cleanser,0,0,0,0,0,5,5,Dermaclear™ Micro Foam Cleanser,DR. JART+,1,5
Cleanser,1,1,1,1,1,5,5,Soy Face Cleansing Milk,FRESH,1,4
Cleanser,1,1,1,0,1,5,5,Moisturizing Foam Cleanser,LANEIGE,1,4
Cleanser,0,0,0,0,0,5,5,Seaberry Skin Nutrition Cleansing Oil,FRESH,1,5
Cleanser,1,1,1,1,1,5,5,Pureness Deep Cleansing Foam,SHISEIDO,1,5
Cleanser,1,0,1,1,0,5,5,PoreDermabrasion™ Pore Perfecting Exfoliator,DR. BRANDT SKINCARE,2,5
Cleanser,1,0,0,1,0,5,5,Essential Power Skin Toner for Combination to Oily Skin,LANEIGE,1,5
Cleanser,0,0,0,0,0,5,5,Diamondbuff by Bee Stunning,SEPHORA COLLECTION,2,5
Cleanser,0,0,0,0,0,5,5,Shea Cleansing Oil,L'OCCITANE,1,5
Cleanser,1,1,1,1,1,5,5,Aburatorigami Japanese Blotting Papers,TATCHA,1,5
Cleanser,1,1,1,1,1,5,5,Multi-Miracle Glow Cleansing Balm,CHARLOTTE TILBURY,2,5
Cleanser,0,0,0,0,0,5,5,Zero Oil™ Deep Pore Cleanser,ORIGINS,1,5
Cleanser,0,0,0,0,0,5,5,Tonique Douceur Softening Hydrating Toner with Rose Water,LANCÔME,1,5
Cleanser,1,0,1,1,0,5,5,Bamboo Charcoal Detoxifying Soap Bar,HERBIVORE,1,5
Cleanser,0,0,0,0,0,5,5,Clarifying Toner,MURAD,1,1
Cleanser,0,0,0,0,0,5,5,A Perfect World™ Age-Defense Treatment Lotion with White Tea,ORIGINS,1,5
Cleanser,1,1,1,1,1,5,5,Coconut Rose Toner,KOPARI,1,5
Cleanser,1,1,1,1,1,5,5,Micellar Cleansing Water & Milk,SEPHORA COLLECTION,1,5
Cleanser,1,0,1,1,0,5,5,The Method: Polish Blemish Control,LANCER,2,5
Cleanser,1,1,1,1,1,5,5,Micellar Cleansing Water & Milk - Pomegranate,SEPHORA COLLECTION,1,5
Cleanser,0,0,0,0,0,5,5,Zero Oil™ Pore Purifying Toner,ORIGINS,1,5
Cleanser,1,0,1,1,1,5,5,Martian Mattifying Melting Water-Gel Toner,SUNDAY RILEY,2,4
Cleanser,0,0,0,0,0,5,5,Purity Made Simple One-Step Facial Cleansing Cloths,PHILOSOPHY,1,4
Cleanser,1,1,1,1,1,5,5,Rub-A-Dub Refining Peel Gel,SATURDAY SKIN,1,5
Cleanser,1,1,1,1,1,5,5,Turmeric Brightening Polish,VOLITION BEAUTY,1,5
Cleanser,1,1,1,1,1,5,5,Ultimate Miracle Worker Multi-Rejuvenating Retinol + Superfood Oil and Pads,PHILOSOPHY,2,5
Cleanser,1,0,1,1,0,5,5,Detox Daily Cleanser,KATE SOMERVILLE,1,5
Cleanser,0,0,0,0,0,5,5,Mascara Melt Off Cleansing Oil,TOO FACED,1,5
Cleanser,0,0,0,0,0,5,5,Plantscription™ Anti-Aging Cleanser,ORIGINS,1,5
Cleanser,0,0,0,0,0,5,5,Cleansing Wipes - Cucumber - Anti-fatigue,SEPHORA COLLECTION,1,5
Cleanser,0,0,0,0,0,5,5,Ibuki Softening Concentrate,SHISEIDO,1,5
Cleanser,0,0,0,0,0,5,5,United State™ Balancing Tonic,ORIGINS,1,5
Cleanser,0,0,0,0,0,5,5,Black Charcoal Blotting Linens,BOSCIA,1,5
Cleanser,0,0,0,0,0,5,5,Blue Moon Tranquility Cleansing Balm,SUNDAY RILEY,1,5
Cleanser,1,1,1,1,1,5,5,Future Solution LX Extra Rich Cleansing Foam,SHISEIDO,2,5
Cleanser,0,0,0,0,0,5,5,Creamy Cleansing Foam Moist,BELIF,1,5
Cleanser,1,1,1,1,1,5,5,New Day Gentle Exfoliating Grains,FARMACY,1,5
Cleanser,0,1,0,0,1,5,5,Cucumber Herbal Alcohol-Free Toner,KIEHL'S SINCE 1851,1,5
Cleanser,1,1,1,1,1,5,5,Oil Control Blotting Paper,SHISEIDO,1,5
Cleanser,1,1,1,1,1,5,5,Rise + Shine Gentle Cleanser,SATURDAY SKIN,1,5
Cleanser,0,0,0,1,1,5,5,Problem Solution Toner,BELIF,1,5
Cleanser,1,1,1,1,1,5,5,8% Glycolic Solutions Toner,PETER THOMAS ROTH,1,5
Cleanser,1,1,1,1,1,5,5,Matcha Toner,MILK MAKEUP,1,4
Cleanser,1,1,1,1,1,5,5,Blackhead Solutions 7 Day Deep Pore Cleanse & Scrub,CLINIQUE,1,5
Cleanser,1,1,1,1,1,5,5,Acne Clearing Wash,PETER THOMAS ROTH,1,5
Cleanser,1,1,1,1,1,5,5,Rose Cleansing Foam,FRESH,1,4
Cleanser,1,1,1,1,0,5,5,OIL OBSESSED™ Total Cleansing Oil,BAREMINERALS,1,5
Cleanser,0,0,0,0,0,5,5,Bergamot Herbal Extract Toner,BELIF,1,5
Cleanser,0,0,0,0,0,5,5,Essential-C Toner,MURAD,1,5
Cleanser,1,1,1,1,1,5,5,High Potency Classics: Nutritive Cleanser,PERRICONE MD,1,5
Cleanser,0,0,0,0,0,5,5,Renewing Cleansing Cream,MURAD,1,5
Cleanser,1,0,1,1,0,5,5,YOUTHCLEANSE™ Daily Exfoliating Cleanser,GLAMGLOW,1,5
Cleanser,1,1,1,1,1,5,5,Instant Eye Makeup Remover,CLARINS,1,5
Cleanser,0,0,0,0,0,5,5,Un-Wrinkle Turbo™ Line Smoothing Toning Lotion,PETER THOMAS ROTH,1,5
Cleanser,0,0,0,0,0,5,5,Exfoilating Wipes - Papaya - Glow,SEPHORA COLLECTION,1,5
Cleanser,0,0,0,0,0,5,5,Rose Floral Toner Mini,FRESH,1,3
Cleanser,1,0,0,1,0,5,5,Stay Balanced™ Oil Control Cleansing Cloths,OLEHENRIKSEN,1,5
Cleanser,1,1,1,1,1,5,5,A Glowing Regimen Trial Set,PHILOSOPHY,1,5
Cleanser,1,1,1,1,0,5,5,Hydra Life Micellar Water No Rinse Cleanser,DIOR,1,5
Cleanser,1,1,1,1,1,5,5,Wild Rose Exfoliating Cleanser,KORRES,1,5
Cleanser,0,0,0,0,0,5,5,Soft Touch Cotton Pads,SEPHORA COLLECTION,1,5
Cleanser,1,1,1,1,1,5,5,Cleansing Gel Oil Enriched,BELIF,1,5
Cleanser,0,0,0,0,0,6,6,Blotting Papers,SEPHORA COLLECTION,1,5
Cleanser,1,1,1,1,1,6,6,No:Rinse Intensive Pore Minimizing Toner,PERRICONE MD,1,5
Cleanser,1,1,1,1,1,6,6,The Cleansing Oil,LA MER,2,5
Cleanser,0,0,0,0,0,6,6,Hydrating Toner,MURAD,1,5
Cleanser,1,1,1,1,0,6,6,BUBBLESHEET™ Oxygenating Deep Cleanse Mask,GLAMGLOW,1,5
Cleanser,0,0,0,0,0,6,6,Clarifying Lotion 1,CLINIQUE,1,5
Cleanser,1,1,1,1,1,6,6,3% Glycolic Solutions Cleanser,PETER THOMAS ROTH,1,5
Cleanser,1,1,1,1,1,6,6,Ibuki Purifying Cleanser,SHISEIDO,1,5
Cleanser,0,0,0,0,0,6,6,Benefiance WrinkleResist24 Balancing Softener,SHISEIDO,2,5
Cleanser,0,0,0,0,0,6,6,Pureness Balancing Softener Alcohol-Free,SHISEIDO,1,5
Cleanser,1,1,1,1,1,6,6,Facial Treatment Cleansing Oil,SK-II,2,5
Cleanser,1,1,1,1,1,6,6,Pure Revival Peel,SKIN INC SUPPLEMENT BAR,2,5
Cleanser,0,0,0,0,0,6,6,Mega-Mushroom Skin Relief Micellar Cleanser,ORIGINS,1,5
Cleanser,0,0,0,0,0,6,6,Balancing Facial Tonic,BOSCIA,1,5
Cleanser,0,0,0,0,0,6,6,Multi-Perfecting Detoxifying Exfoliator,ALGENIST,1,5
Cleanser,1,1,1,1,1,6,6,Moment of Truth™ 2-in-1 Polishing Sugar Mask,OLEHENRIKSEN,1,5
Cleanser,1,1,1,1,1,6,6,Clear Complexion Tonic,BOSCIA,1,5
Cleanser,0,0,0,0,0,6,6,Tonique Radiance Clarifying Refining Toner,LANCÔME,1,5
Cleanser,1,1,1,1,1,6,6,Clearly Corrective™ Brightening & Exfoliating Daily Cleanser,KIEHL'S SINCE 1851,1,5
Cleanser,0,0,0,0,0,6,6,Mattifying Blotting Films,SEPHORA COLLECTION,1,5
Cleanser,0,0,0,0,0,6,6,Pore Reform™ Skin Smoothing Polish,MURAD,1,5
Cleanser,0,0,0,0,0,6,6,"Take The Day Off Makeup Remover For Lids, Lashes & Lips Mini",CLINIQUE,1,4
